gene_id	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12
ENSG00000018510	575	763	815	550	4878	3981	990	550	2183	730	821	3397
ENSG00000018607	0	0	0	0	0	0	0	1	2	1	1	2
ENSG00000018610	100	205	225	172	874	1318	286	241	1152	286	379	1277
ENSG00000018625	2	5	7	2	18	46	0	7	2860	4	3	4
ENSG00000018699	156	278	420	260	1556	1501	342	260	999	284	348	1229
ENSG00000018869	16	33	38	30	172	241	77	103	391	100	118	597
ENSG00000019102	0	0	0	0	2	0	0	0	4	1	1	2
ENSG00000019144	1578	3283	2995	2158	14202	9029	8737	1777	5115	3046	2507	21797
ENSG00000019169	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000019186	4	35	8	10	53	72	584	39	2153	1777	2096	2258
ENSG00000019485	63	152	138	104	563	579	505	1328	3189	1017	1032	4808
ENSG00000019505	0	0	0	0	0	0	16	105	587	76	88	114
ENSG00000019549	1299	2152	2182	1427	10335	4671	41	4	338	1	2	9
ENSG00000019582	3	11	26	12	36	164	139	532	27099	175	221	1065
ENSG00000019991	64	129	107	64	499	1865	3	1	962	2	0	2
ENSG00000019995	177	313	312	217	1532	1587	287	471	1766	416	422	1426
ENSG00000020129	503	867	898	666	4790	5013	987	945	5623	1105	1163	5156
ENSG00000020181	5767	9480	8032	6243	41294	21585	159	4201	12033	2032	1974	8810
ENSG00000020219	0	0	0	0	0	0	0	0	2	0	0	7
ENSG00000020256	179	311	277	188	1621	1251	282	283	1061	286	291	1144
ENSG00000020426	136	155	192	101	1066	860	241	141	977	182	240	657
ENSG00000020577	769	1257	1925	1354	7969	6902	907	221	2219	499	482	2233
ENSG00000020633	101	180	39	39	809	250	0	0	7	1	0	2
ENSG00000020922	137	312	277	166	1486	1441	554	362	1135	560	542	3189
ENSG00000021300	7	6	3	4	64	18	298	4725	35679	3503	4122	8984
ENSG00000021355	258	415	617	427	2364	2827	23	81	923	143	129	452
ENSG00000021461	0	0	0	0	1	0	0	0	6	0	3	0
ENSG00000021488	2	7	0	2	4	40	5	8	20	20	39	87
ENSG00000021574	189	252	273	176	1406	1430	536	345	1574	331	385	1767
ENSG00000021645	7	35	2	1	179	15	55	21	2412	125	140	465
ENSG00000021762	699	1130	862	631	5363	3748	314	394	1655	419	419	2244
ENSG00000021776	496	732	764	534	3804	3180	986	930	3411	1186	1258	6336
ENSG00000021826	118	160	135	97	1176	664	13	87	280	163	198	1488
ENSG00000021852	0	0	0	1	1	1	0	0	0	0	0	0
ENSG00000022267	3039	5926	6193	4039	28925	22853	8549	543	8137	613	714	4227
ENSG00000022277	944	1265	1846	1239	8357	7010	1436	802	5728	861	1037	3111
ENSG00000022355	0	0	0	0	0	0	9	28	534	30	23	270
ENSG00000022556	0	0	0	0	0	0	621	406	1533	1453	1563	8013
ENSG00000022567	72	138	99	70	688	558	268	3596	9040	2210	2455	8200
ENSG00000022840	1436	2346	2523	1781	11708	11244	2665	2437	13394	2776	3334	9530
ENSG00000022976	60	80	75	60	559	545	115	179	704	344	323	1626
ENSG00000023041	286	492	510	334	2868	3267	714	651	2480	1036	1105	5192
ENSG00000023171	164	234	209	174	1332	914	474	2262	5031	1641	1724	7214
ENSG00000023191	4044	5949	7514	5801	31147	29413	4274	4395	14023	4412	4724	24541
ENSG00000023228	687	953	1102	692	6170	5620	1356	1679	9052	1587	1788	6835
ENSG00000023287	662	921	1229	792	5955	6249	1311	1224	5051	1284	1510	7556
ENSG00000023318	726	1179	1321	832	6087	5840	1078	1266	5336	1152	1425	4712
ENSG00000023330	273	356	336	257	2286	2330	730	1035	7431	998	1186	3378
ENSG00000023445	4	10	43	23	26	116	61	158	4515	26	52	160
ENSG00000023516	639	909	1028	742	5451	4846	1347	1617	11315	1696	1648	9201
ENSG00000023572	67	103	143	82	820	655	124	54	580	66	76	285
ENSG00000023608	110	151	193	132	1044	1413	164	96	628	73	91	446
ENSG00000023697	220	324	411	277	2092	1456	193	200	1076	204	205	896
ENSG00000023734	1257	1820	2194	1392	10486	9412	2190	1180	8181	1337	1613	4794
ENSG00000023839	3	7	4	2	29	35	10	11	38	8	12	32
ENSG00000023892	12	24	5	4	121	45	25	51	246	95	72	296
ENSG00000023902	572	711	677	530	4499	3698	943	389	1696	586	645	2544
ENSG00000023909	452	735	1513	990	4030	4861	195	285	3064	231	294	1140
ENSG00000024048	375	676	762	522	4000	3918	817	1082	3579	1382	1357	6753
ENSG00000024422	7048	10684	11430	8797	58726	31380	2181	982	3558	1125	1293	3355
ENSG00000024526	39	24	78	45	219	134	8	14	56	95	102	322
ENSG00000024862	105	135	152	95	937	1245	158	237	1734	228	271	833
ENSG00000025039	2	4	10	3	17	334	472	1684	9000	1353	1651	3895
ENSG00000025156	94	169	159	105	908	993	333	328	1270	464	561	2182
ENSG00000025293	461	711	811	526	3695	3090	660	627	2224	593	612	2586
ENSG00000025423	4	3	5	5	29	77	16	10	53	8	4	20
ENSG00000025434	70	146	106	78	590	812	82	423	809	493	583	1935
ENSG00000025708	156	295	400	298	1327	1539	151	207	1876	74	99	410
ENSG00000025770	217	382	476	306	1691	1614	458	669	3314	904	902	3923
ENSG00000025772	248	337	405	266	2146	1398	830	554	2849	547	756	2180
ENSG00000025796	1470	2261	2638	1654	14995	12258	1980	4037	10246	2478	2960	14166
ENSG00000025800	645	1085	1306	859	7280	6895	1387	1260	7146	1474	1457	6186
ENSG00000026025	32089	35477	39989	25897	205212	60467	50400	11551	42176	12981	15620	39270
ENSG00000026036	32	93	48	42	495	330	75	105	288	173	131	1272
ENSG00000026103	742	813	867	515	6803	3522	1028	73	1095	79	79	653
ENSG00000026297	159	269	180	152	1393	1016	373	442	2562	482	562	1717
ENSG00000026508	4768	8588	10957	7426	42790	26318	1199	707	17045	350	463	836
ENSG00000026559	100	120	204	158	795	828	78	23	212	389	385	1863
ENSG00000026652	173	270	267	139	1604	1585	963	690	2207	1447	1411	10617
ENSG00000026751	0	0	0	0	0	0	3	0	0	0	1	6
ENSG00000026950	302	462	428	297	2630	2537	162	554	2891	876	892	5371
ENSG00000027001	99	188	226	138	876	918	252	288	1413	264	359	1182
ENSG00000027075	11	19	20	16	89	105	60	67	163	66	61	320
ENSG00000027644	30	130	14	13	372	198	0	0	33	0	2	14
ENSG00000027697	384	571	733	445	3531	5730	740	886	4321	883	1009	3833
ENSG00000027847	353	530	411	295	3186	2023	1071	718	3662	752	817	4121
ENSG00000027869	6	5	2	1	51	6	9	3	53	7	5	45
ENSG00000028116	99	156	190	119	1131	590	198	135	524	138	147	706
ENSG00000028137	51	169	266	148	365	247	1	0	298	2	1	1
ENSG00000028203	521	744	754	531	4576	3522	1014	809	3117	994	1045	5008
ENSG00000028277	72	147	59	33	1096	665	24	3	163	31	16	109
ENSG00000028310	320	502	614	377	2844	2581	653	530	2017	891	1007	4928
ENSG00000028528	976	1788	1908	1286	9414	10808	1704	1707	7445	1912	2029	9128
ENSG00000028839	106	148	178	110	1017	733	344	758	3367	597	880	1529
ENSG00000029153	94	146	199	132	803	477	456	60	256	133	124	786
ENSG00000029363	700	1043	1440	860	7495	6598	1648	1907	7781	1939	2301	11944
ENSG00000029364	544	919	1005	610	5057	4618	990	996	5063	804	1032	4323
ENSG00000029534	16	51	57	32	114	114	210	21	306	25	29	114
ENSG00000029639	41	44	46	30	360	308	158	110	541	203	245	631
ENSG00000029725	671	1079	1402	893	4867	6162	1199	1691	7652	1962	2232	8278
ENSG00000029993	167	253	207	121	1669	1607	940	451	2341	700	810	2722
ENSG00000030066	267	461	566	415	2348	2546	992	993	3657	1160	1044	5519
ENSG00000030110	80	153	160	115	796	770	205	145	798	175	209	786
ENSG00000030304	0	2	1	3	3	0	0	0	19	0	0	0
ENSG00000030419	78	109	132	68	647	1023	87	137	562	160	165	1172
ENSG00000030582	3460	7999	6928	5236	31115	38942	18469	9097	22510	6467	7122	52041
ENSG00000031003	431	560	752	520	3894	4486	955	902	2959	888	965	5854
ENSG00000031081	672	911	663	554	4691	2531	918	314	1066	221	204	1390
ENSG00000031691	42	55	91	45	281	414	53	51	233	76	95	253
ENSG00000031698	2903	4286	4707	3187	25937	25434	2668	1684	9101	1498	1660	5469
ENSG00000031823	584	1009	1010	733	5126	4637	1091	1271	5702	1463	1558	5564
ENSG00000032219	266	322	315	218	2832	1699	439	456	2347	583	622	3594
ENSG00000032389	178	198	291	159	1333	1153	417	294	1917	326	340	1066
ENSG00000032444	931	1356	1278	983	6172	6312	2278	2761	5286	3825	4137	16013
ENSG00000032742	100	161	197	106	884	736	275	503	1587	571	746	2297
ENSG00000033011	195	321	287	228	1604	1340	352	374	1249	257	262	1658
ENSG00000033030	211	308	357	225	2264	2523	482	494	1621	826	870	3425
ENSG00000033050	667	1052	1290	872	5311	4939	1292	734	4011	871	956	3610
ENSG00000033100	1597	2695	2304	1652	13452	9710	3253	1493	6370	1612	1701	9757
ENSG00000033122	0	1	4	2	47	57	41	138	344	209	210	578
ENSG00000033170	551	1477	1256	824	5366	9305	609	3173	3762	1762	2172	11125
ENSG00000033178	467	483	636	445	3879	3252	835	559	2489	944	976	4248
ENSG00000033327	226	407	394	268	1920	2148	1259	470	1634	888	830	4443
ENSG00000033627	267	551	612	440	2670	3648	2269	2328	7386	2435	2529	10924
ENSG00000033800	238	388	433	285	1927	1639	542	636	2202	689	793	3458
ENSG00000033867	376	723	760	561	4230	4168	711	340	1532	601	509	3655
ENSG00000034053	29	57	3	2	266	16	414	330	1304	373	393	2358
ENSG00000034152	947	1714	2123	1561	8666	5933	995	447	3926	724	846	2938
ENSG00000034239	2	6	5	2	50	15	2	21	337	0	1	9
ENSG00000034510	11475	13380	13962	9067	105806	57977	11424	2734	16242	5100	6201	12003
ENSG00000034533	37	78	65	55	345	403	105	127	547	160	170	763
ENSG00000034677	323	494	639	400	2915	3917	863	668	4530	858	849	4264
ENSG00000034693	109	176	274	177	1052	1035	245	203	1218	181	211	937
ENSG00000034713	456	816	954	611	4668	6259	1505	1552	9213	1279	1599	4366
ENSG00000034971	7	9	25	7	42	528	1303	319	1109	388	400	4451
ENSG00000035115	220	324	285	218	2378	2423	766	738	2885	1505	1436	8024
ENSG00000035141	200	346	453	292	1791	1847	855	505	2759	829	1097	4526
ENSG00000035403	6143	9196	8835	6096	51903	22466	11157	7736	13984	7104	7695	39771
ENSG00000035499	3	12	30	13	74	24	32	20	50	125	132	549
ENSG00000035664	167	426	524	351	2007	5415	3	58	144	51	58	245
ENSG00000035681	512	969	1324	968	4468	6484	945	865	3332	997	1028	4949
ENSG00000035687	305	521	719	520	3258	3104	1894	542	2768	697	825	3411
ENSG00000035720	1	0	0	0	5	1	0	0	0	0	0	0
ENSG00000035862	14710	30716	27355	19394	136340	171798	21299	17951	25888	17327	19771	83536
ENSG00000035928	494	708	857	555	4290	4078	1130	1192	5026	1283	1361	6019
ENSG00000036054	443	569	739	516	3464	2797	900	414	1951	595	630	2710
ENSG00000036257	581	935	1124	756	4376	4281	1088	863	4688	1045	1049	3745
ENSG00000036448	5	12	25	18	66	246	32	56	166	35	32	112
ENSG00000036473	0	0	0	0	0	2	0	0	1	0	0	0
ENSG00000036530	8	16	9	4	109	89	43	123	909	147	144	868
ENSG00000036549	415	557	749	461	3107	4042	860	915	3812	1196	1259	5310
ENSG00000036565	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000036672	7	56	26	24	110	202	352	573	2065	585	674	3163
ENSG00000036828	0	0	0	0	0	0	28	0	0	0	0	0
ENSG00000037042	237	444	325	240	2567	2056	342	386	1837	743	724	3640
ENSG00000037241	88	100	110	78	1102	943	244	69	888	91	121	457
ENSG00000037280	0	1	1	2	5	2	3	0	6	7	4	34
ENSG00000037474	566	824	1030	730	5391	4619	1062	637	4026	1125	1292	5008
ENSG00000037637	255	437	385	315	2415	2857	673	625	2717	677	819	3072
ENSG00000037749	204	298	372	235	1577	1534	330	450	1595	354	360	2225
ENSG00000037757	160	320	294	216	2012	2219	469	517	1241	1061	886	7659
ENSG00000037897	77	151	160	102	895	774	171	61	585	128	167	621
ENSG00000037965	423	657	573	482	4617	2888	0	0	11	0	0	0
ENSG00000038002	265	382	533	361	2714	2477	804	1212	4613	858	984	5298
ENSG00000038210	171	191	206	135	1192	589	81	102	658	210	294	742
ENSG00000038219	477	786	849	634	5183	4774	1824	1270	5664	1630	1616	10125
ENSG00000038274	499	740	832	519	4371	3958	916	785	3822	837	969	3547
ENSG00000038295	1	1	1	0	4	15	585	11	603	45	40	300
ENSG00000038358	415	758	610	483	3402	2876	1068	1041	3308	1294	1136	7259
ENSG00000038382	2002	3308	3836	2719	20581	13918	4024	2116	7246	3527	3195	18131
ENSG00000038427	5895	8354	10292	8217	49144	42713	20330	156	3008	767	807	3947
ENSG00000038532	250	434	391	288	2368	2217	1007	940	3373	1597	1488	4882
ENSG00000038945	1	6	1	1	34	18	0	0	11	0	1	1
ENSG00000039068	7	3	14	10	26	42	3593	993	3001	2119	2573	18710
ENSG00000039123	502	711	945	597	3929	3385	1256	1030	3442	1306	1457	5846
ENSG00000039139	18	26	37	10	163	59	35	15	270	7	9	64
ENSG00000039319	457	720	782	583	3893	5173	685	1863	4282	1983	2114	8698
ENSG00000039523	69	162	145	125	659	591	151	161	740	303	367	1262
ENSG00000039537	0	0	1	0	0	8	1	2	74	0	0	15
ENSG00000039560	1145	1546	2317	1532	9125	8230	4605	3081	10980	3973	4174	16898
ENSG00000039600	3	3	2	4	38	11	1	4	2	4	3	18
ENSG00000039650	201	461	426	300	2472	2563	812	1116	3426	1863	2003	8677
ENSG00000039987	0	0	0	0	3	2	1	0	9	0	0	6
ENSG00000040199	179	355	353	208	2536	1230	457	1062	6946	753	682	4291
ENSG00000040275	338	573	1090	649	3261	1754	658	228	1149	401	425	2086
ENSG00000040341	131	199	244	133	1193	1324	765	527	2358	584	757	2252
ENSG00000040487	140	311	251	247	1162	1787	392	453	1898	562	624	2921
ENSG00000040531	161	297	324	222	1705	2877	555	644	2047	722	784	4009
ENSG00000040608	2	2	1	0	26	2	66	103	599	170	209	587
ENSG00000040633	433	565	766	505	3295	3518	1244	530	3644	687	890	2499
ENSG00000040731	96	82	2	1	807	12	418	3	205	1	0	2
ENSG00000040933	318	504	442	320	2878	2662	559	566	3303	674	669	2950
ENSG00000041353	5	7	35	23	48	109	20	4	86	7	9	27
ENSG00000041357	784	1127	1479	915	7261	6255	1977	1191	6430	1377	1781	5624
ENSG00000041515	2	4	14	12	20	223	57	67	346	41	32	221
ENSG00000041802	298	532	501	368	2576	2614	710	576	3259	756	805	3458
ENSG00000041880	397	619	585	432	3940	2610	300	416	1754	497	450	2547
ENSG00000041982	35656	38560	48993	37925	353650	149265	103	53	9459	90	82	185
ENSG00000041988	96	128	116	70	814	1175	193	150	1061	279	286	920
ENSG00000042062	54	457	182	121	814	1840	4	4	520	11	18	62
ENSG00000042088	76	140	178	118	687	570	315	200	813	346	376	1434
ENSG00000042286	217	493	628	416	1930	4910	376	765	3008	686	701	2824
ENSG00000042304	0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000042317	66	124	114	92	548	571	191	204	667	351	390	1366
ENSG00000042429	189	246	340	186	1491	1854	656	479	1979	677	746	3098
ENSG00000042445	531	871	854	570	4779	5294	1397	1240	5150	1079	1272	4738
ENSG00000042493	1208	1485	1775	1232	10681	5297	511	113	544	173	211	310
ENSG00000042753	1191	1787	1923	1297	10833	8485	1342	793	4852	741	914	2263
ENSG00000042781	1	1	2	0	18	18	4	3	258	10	12	45
ENSG00000042813	0	0	0	0	0	0	0	0	35	0	0	0
ENSG00000042832	8	21	12	16	120	209	170	19	82	15	22	70
ENSG00000042980	1	4	12	5	23	145	67	66	198	218	224	657
ENSG00000043039	0	0	0	0	0	0	0	0	36	0	0	3
ENSG00000043093	215	290	400	234	1969	2368	338	281	1547	330	349	1395
ENSG00000043143	250	604	706	477	1981	2031	261	999	3591	656	682	3121
ENSG00000043355	0	0	0	0	0	0	1	1	1881	5	11	80
ENSG00000043462	0	0	0	0	0	0	0	0	25	0	0	0
ENSG00000043514	110	169	234	151	1185	1261	312	283	1347	536	707	2620
ENSG00000043591	0	0	0	0	0	0	2	10	295	6	4	42
ENSG00000044012	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000044090	948	1238	1160	804	8101	5430	1372	1328	4297	1799	1798	8512
ENSG00000044115	3463	5737	7327	4862	28924	27775	7009	4891	21364	6035	7137	22261
ENSG00000044446	201	397	314	228	1937	1383	547	861	2445	1079	1052	4986
ENSG00000044459	144	170	237	155	1164	982	159	260	845	405	431	1914
ENSG00000044524	37	25	5	7	309	105	2	10	378	21	27	188
ENSG00000044574	7121	9325	12511	8572	68139	46132	17992	11370	38669	11167	13663	40050
ENSG00000046604	4	3	1	0	34	5	2182	2642	7556	2380	2565	10413
ENSG00000046647	178	271	184	115	1682	1193	230	263	1118	340	444	1656
ENSG00000046651	240	420	296	189	2419	1686	647	659	2139	1319	1529	5507
ENSG00000046653	11	30	19	16	151	328	44	276	15182	165	139	820
ENSG00000046774	0	0	2	4	0	14	0	0	0	0	0	0
ENSG00000046889	3	9	6	3	37	1062	11	56	1499	36	45	69
ENSG00000047056	250	450	439	288	2448	1877	603	891	3358	950	1077	4344
ENSG00000047188	287	444	557	358	2829	2817	621	558	2902	1334	1412	6508
ENSG00000047230	138	239	125	106	1029	1048	356	513	1556	786	878	2705
ENSG00000047249	362	529	635	434	3249	4091	1555	750	4997	820	876	3201
ENSG00000047315	841	1352	1503	1021	7365	6684	1839	1743	6348	2160	2320	10616
ENSG00000047346	170	333	276	175	1758	2367	1048	946	3840	960	915	5930
ENSG00000047365	2	3	0	0	13	65	322	95	751	238	254	1489
ENSG00000047410	1083	1867	2132	1543	9688	8618	3199	2782	8855	4140	4357	24167
ENSG00000047457	6	5	1	7	24	39	264	10158	122519	10394	11027	15804
ENSG00000047578	305	493	469	366	2575	2429	978	1343	4127	1411	1355	7585
ENSG00000047579	108	176	181	164	962	1181	359	339	1668	327	405	1350
ENSG00000047597	1	0	0	0	1	0	18	288	484	104	136	377
ENSG00000047617	5	2	2	0	22	1	35	46	458	32	52	241
ENSG00000047621	178	264	343	204	1551	1739	275	258	869	400	458	1615
ENSG00000047634	107	201	293	207	1243	1926	111	371	1198	657	684	4083
ENSG00000047644	332	876	733	534	4028	4496	1511	1231	4167	1853	1992	7023
ENSG00000047648	58	105	94	56	566	299	6	9	96	16	10	191
ENSG00000047662	1	1	8	3	16	31	4	8	671	35	32	121
ENSG00000047849	5719	8737	10201	7264	46264	29764	8167	4514	23914	5978	6534	24172
ENSG00000047932	769	963	802	492	7893	4724	1512	806	2886	1124	1245	6013
ENSG00000047936	1	4	4	0	25	7	5	0	0	0	0	0
ENSG00000048028	228	368	376	243	1952	1555	348	268	1042	652	601	2367
ENSG00000048052	100	240	282	154	1220	2113	1753	868	3490	845	1051	3722
ENSG00000048140	650	932	984	701	5088	3848	1028	764	3130	1180	1411	4771
ENSG00000048162	71	120	175	104	771	781	239	72	690	177	216	923
ENSG00000048342	143	210	204	141	1251	966	496	770	3391	599	621	2834
ENSG00000048392	402	517	651	423	3397	5481	3780	600	6034	724	838	3066
ENSG00000048405	161	303	294	187	1450	1174	378	298	1817	330	365	1485
ENSG00000048462	0	0	1	0	0	1	0	0	0	5	1	3
ENSG00000048471	502	997	809	659	3718	3356	467	598	2319	472	488	2039
ENSG00000048540	0	10	6	1	50	35	30	14	49	22	26	442
ENSG00000048544	197	275	411	272	2157	2312	355	180	1376	257	269	1087
ENSG00000048545	2	0	0	0	2	0	2	0	1493	24	28	28
ENSG00000048649	447	596	651	464	3892	3175	1352	1290	5275	1231	1341	7306
ENSG00000048707	403	944	756	611	3891	4064	2812	3324	9621	2485	2803	9494
ENSG00000048740	197	406	820	547	1587	5527	2871	2122	6514	2212	2245	13752
ENSG00000048828	1953	2846	3321	2304	16244	11468	2251	2620	11259	2403	2609	10388
ENSG00000048991	320	502	526	340	2634	2029	693	632	2243	916	980	3154
ENSG00000049089	26	17	34	22	94	84	34916	40795	43059	30726	35738	218403
ENSG00000049130	1032	1070	1388	963	7483	5352	1032	27	467	80	60	586
ENSG00000049167	68	84	100	58	456	595	99	78	493	179	155	704
ENSG00000049192	178	367	396	242	2138	1193	113	79	234	24	24	396
ENSG00000049239	1546	3503	2992	2328	14047	10821	1404	4417	16886	3653	3517	17379
ENSG00000049245	1000	1832	2432	1475	8750	9170	1477	1392	6153	1380	1608	4564
ENSG00000049246	104	187	232	181	962	1567	320	1311	5851	1339	1374	6371
ENSG00000049247	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000049249	0	0	0	0	1	0	62	3	72	6	3	13
ENSG00000049283	2	16	5	4	121	67	6	22	66	15	9	109
ENSG00000049323	1906	2507	4851	3532	16339	13055	4014	7942	10604	4179	4386	15418
ENSG00000049449	3221	4534	5324	3538	28409	19084	2324	1809	9292	1580	1965	6292
ENSG00000049540	6247	10902	30747	23480	58438	163851	54075	87195	37592	84837	88692	326831
ENSG00000049541	90	134	172	126	744	646	148	147	760	184	195	658
ENSG00000049618	742	1239	1252	902	7006	6170	2889	3522	9357	4204	4220	18817
ENSG00000049656	949	1387	1741	1220	7608	9235	3861	1844	7313	1909	2229	8446
ENSG00000049759	54	82	63	51	398	287	1276	6519	19100	6820	7972	20885
ENSG00000049768	0	3	4	1	20	13	2	6	32	12	19	38
ENSG00000049769	65	121	122	89	789	907	128	198	1530	288	317	1006
ENSG00000049860	977	1843	2015	1393	7986	13530	4020	2806	16994	2465	3047	9207
ENSG00000049883	113	170	154	92	998	934	219	241	1023	298	353	1622
ENSG00000050030	0	0	0	0	1	2	84	87	669	35	39	164
ENSG00000050130	369	658	700	468	3431	3682	994	977	3328	1009	1186	4611
ENSG00000050165	2945	3187	2835	1916	23606	9392	17866	2360	84227	2579	2806	12068
ENSG00000050327	43	54	51	25	292	189	143	119	495	162	241	589
ENSG00000050344	11	21	12	3	141	148	706	404	1432	337	392	2143
ENSG00000050393	258	448	502	407	2109	2458	297	366	2435	309	448	1375
ENSG00000050405	6865	8975	8258	5252	66009	49795	2448	736	2889	613	755	4396
ENSG00000050426	235	527	599	372	2493	3554	638	941	2987	1815	1992	7834
ENSG00000050438	48	66	82	69	385	131	74	361	1977	427	349	3492
ENSG00000050555	1	1	1	1	3	2	15	17	457	7	8	81
ENSG00000050628	57	97	55	41	496	497	22	16	421	2	3	11
ENSG00000050730	16	27	14	20	147	68	4	0	11	3	1	2
ENSG00000050748	399	719	733	511	3455	3371	632	578	2896	726	828	3062
ENSG00000050767	2	2	0	0	10	0	66	180	1744	235	229	1535
ENSG00000050820	1191	1713	1670	1301	10280	7171	4749	5116	11782	6919	7227	29286
ENSG00000051009	308	560	489	308	3874	2733	732	1169	3000	1902	1853	10490
ENSG00000051108	1542	2092	2156	1427	14402	14887	1505	1039	6558	754	933	3006
ENSG00000051128	340	571	673	524	2507	3015	1007	2029	6639	3308	4170	10085
ENSG00000051180	26	40	71	46	216	149	11	5	34	45	48	114
ENSG00000051341	18	22	54	29	164	103	8	11	30	89	80	485
ENSG00000051382	134	199	223	109	1090	1124	377	554	2331	561	670	2025
ENSG00000051523	977	1657	1179	952	8396	4886	1842	1514	4284	539	526	3804
ENSG00000051596	17	38	35	16	270	167	95	21	235	71	61	366
ENSG00000051620	592	765	1145	855	4662	6071	614	456	4255	554	650	1570
ENSG00000051825	118	160	209	143	1271	1121	258	372	1344	774	689	3700
ENSG00000052126	265	521	603	373	2429	2971	292	474	2631	682	641	2833
ENSG00000052344	0	1	0	0	2	0	24	201	410	75	78	212
ENSG00000052723	378	445	494	316	3853	3460	867	728	3505	852	945	4458
ENSG00000052749	233	405	456	359	1707	2364	1484	704	2971	1192	1349	5175
ENSG00000052795	229	404	278	233	2103	1827	1034	1638	3157	1838	2054	7098
ENSG00000052802	451	601	627	386	4243	5030	965	3195	3619	2956	3673	7580
ENSG00000052841	747	1152	1403	895	6750	6038	2282	4090	8357	5049	5541	29991
ENSG00000052850	163	384	10	3	1169	194	0	0	16	0	3	5
ENSG00000053108	0	0	0	0	1	0	9	0	148	1	2	4
ENSG00000053254	445	874	712	511	3947	4467	1396	1177	4698	914	1025	4728
ENSG00000053328	20	53	61	43	230	385	44	48	160	67	64	224
ENSG00000053371	403	517	636	420	3152	2773	611	948	5305	827	1042	2696
ENSG00000053372	200	388	484	322	2193	2012	474	319	2142	435	489	1840
ENSG00000053438	4	6	4	1	77	34	10	10	57	78	55	266
ENSG00000053501	161	265	272	185	1599	1960	354	287	1667	387	409	1719
ENSG00000053524	0	1	0	0	2	1	10	3	410	5	5	23
ENSG00000053702	17	24	17	15	164	150	35	64	258	117	75	660
ENSG00000053747	19	22	20	11	113	135	1406	2791	1805	6597	6273	42818
ENSG00000053770	298	389	375	240	2372	2171	822	816	3784	955	1085	3457
ENSG00000053900	213	316	346	242	1902	2027	398	485	1204	904	1088	3941
ENSG00000053918	0	0	0	0	0	0	21	173	788	55	60	198
